,acquisition_date,acquisitions
13946,1976-09-23,29
13947,2013-02-22,29
13948,1992-06-10,29
13949,1982-10-09,29
13950,1999-05-26,29
13951,1994-08-17,29
13952,1996-06-09,29
13953,2009-01-08,29
13954,1998-07-26,29
13955,2020-03-01,29
13956,2003-10-08,29
13957,1970-11-12,29
13958,2012-05-13,29
13959,1986-08-23,29
13960,1977-12-21,29
13961,1983-02-26,29
13962,2013-10-01,29
13963,1974-07-26,29
13964,2004-06-04,29
13965,1992-05-12,29
13966,2011-02-20,29
13967,2019-02-24,29
13968,1974-10-03,29
13969,1976-10-03,29
13970,2007-06-27,29
13971,2007-10-10,29
13972,2006-04-20,29
13973,1996-12-09,29
13974,2010-06-25,29
13975,2008-05-29,29
13976,1972-09-23,29
13977,1997-01-10,29
13978,1974-01-14,29
13979,1971-01-17,29
13980,2017-07-06,29
13981,1982-05-29,29
13982,2003-04-05,29
13983,2011-07-29,29
13984,2015-09-27,29
13985,1993-03-23,29
13986,1977-04-02,29
13987,1973-11-26,29
13988,2017-06-15,29
13989,2019-02-04,29
13990,1987-08-13,29
13991,2009-11-04,29
13992,1999-07-29,29
13993,2018-03-22,29
13994,2008-03-31,29
13995,1972-10-19,29
13996,2000-07-13,29
13997,2001-08-16,29
13998,1996-08-29,29
13999,1990-07-13,29
14000,1993-06-21,29
14001,2010-09-09,29
14002,2014-06-01,29
14003,1995-05-05,29
14004,1988-02-05,29
14005,1975-09-09,29
14006,1991-01-24,29
14007,1974-12-10,29
14008,2001-03-15,29
14009,1984-03-19,29
14010,2001-10-14,29
14011,1981-01-12,29
14012,1989-11-04,29
14013,2002-04-06,29
14014,2004-03-27,29
14015,1998-11-18,29
14016,1994-03-01,29
14017,1993-08-13,29
14018,2006-08-27,29
14019,1979-02-08,29
14020,1992-09-18,29
14021,2015-03-03,29
14022,1973-12-03,29
14023,1983-03-07,29
14024,2007-02-25,29
14025,2004-02-26,29
14026,1971-03-25,29
14027,1998-12-20,29
14028,1973-02-28,29
14029,2012-11-25,29
14030,1999-01-08,29
14031,2005-02-03,29
14032,1980-07-05,29
14033,1975-04-01,29
14034,1979-01-14,29
14035,2018-05-21,29
14036,1976-03-24,29
14037,1979-03-02,29
14038,2018-09-03,29
14039,1971-07-19,29
14040,1970-07-13,29
14041,1986-01-23,29
14042,1992-10-18,29
14043,1993-01-21,29
14044,2018-03-30,29
14045,1994-05-18,29
14046,2013-12-13,29
14047,1978-11-30,29
14048,2019-10-14,29
14049,2016-02-20,29
14050,1993-07-28,29
14051,2009-01-07,29
14052,2013-04-23,29
14053,2020-03-08,29
14054,2000-12-23,29
14055,1992-07-25,29
14056,2000-04-04,29
14057,1998-08-23,29
14058,2012-03-04,29
14059,1992-10-25,29
14060,1972-03-13,29
14061,2016-01-17,29
14062,1974-03-14,29
14063,2004-10-22,29
14064,1987-11-09,29
14065,1984-12-23,29
14066,2017-05-04,29
14067,1991-06-01,29
14068,1996-09-22,29
14069,2004-02-05,29
14070,1996-05-19,29
14071,1978-05-08,29
14072,1996-08-25,29
14073,1988-06-17,29
14074,1989-07-03,29
14075,1975-11-13,29
14076,2015-09-05,29
14077,2011-09-07,29
14078,2013-12-31,29
14079,1986-10-27,29
14080,1974-06-15,29
14081,1974-05-15,29
14082,2005-05-20,29
14083,1999-03-17,29
14084,1995-02-11,29
14085,2006-07-20,29
14086,1998-02-06,29
14087,1973-01-14,29
14088,1971-02-15,29
14089,1991-03-28,29
14090,2011-08-24,29
14091,1982-10-29,29
14092,1971-10-03,29
14093,1991-06-30,29
14094,1982-01-26,29
14095,1977-08-17,29
14096,1992-06-15,29
14097,1983-05-21,29
14098,2006-03-19,29
14099,1989-04-16,29
14100,2001-05-28,29
14101,1988-10-01,29
14102,2017-01-21,29
14103,1971-01-03,29
14104,2001-06-06,29
14105,1974-08-16,29
14106,2020-03-14,29
14107,2002-05-25,29
14108,2001-10-21,29
14109,2007-01-01,29
14110,1985-03-04,29
14111,2006-07-03,29
14112,2014-05-04,29
14113,2003-04-11,29
14114,1985-07-09,29
14115,2012-06-05,29
14116,2004-04-07,29
14117,1978-12-13,29
14118,1993-02-04,29
14119,1980-03-12,29
14120,2015-08-27,29
14121,1973-06-11,29
14122,1998-08-12,29
14123,2000-11-07,29
14124,1999-06-07,29
14125,1996-02-24,29
14126,1978-12-31,29
14127,2004-03-07,29
14128,2010-01-31,29
14129,2011-10-27,29
14130,2018-06-20,29
14131,1976-08-13,29
14132,2014-04-07,29
14133,2003-11-22,29
14134,1980-12-28,29
14135,1990-07-02,29
14136,2003-03-13,29
14137,1980-10-05,29
14138,1979-11-11,29
14139,2005-05-09,29
14140,1985-10-14,29
14141,1998-01-16,29
14142,1992-11-01,29
14143,1990-02-09,29
14144,1986-05-11,29
14145,2015-10-08,29
14146,1993-02-24,29
14147,1999-10-18,29
14148,1994-02-12,29
14149,2001-04-09,29
14150,1971-03-10,29
14151,2003-11-18,29
14152,2009-12-12,29
14153,1982-07-11,29
14154,2013-01-23,28
14155,2007-04-10,28
14156,1973-05-10,28
14157,1993-05-16,28
14158,1997-02-11,28
14159,2006-12-30,28
14160,1980-08-09,28
14161,1972-05-08,28
14162,2015-08-03,28
14163,2002-12-12,28
14164,1993-10-24,28
14165,1981-06-28,28
14166,1972-01-03,28
14167,2008-02-26,28
14168,1999-01-21,28
14169,1987-02-09,28
14170,1989-08-07,28
14171,1994-12-31,28
14172,2005-05-26,28
14173,1980-12-08,28
14174,1990-08-27,28
14175,1989-12-23,28
14176,2002-12-29,28
14177,2013-02-02,28
14178,1981-07-15,28
14179,1989-07-17,28
14180,1975-02-10,28
14181,1981-02-07,28
14182,1978-04-22,28
14183,1992-02-21,28
14184,2006-01-21,28
14185,2018-03-28,28
14186,1999-06-24,28
14187,2007-07-14,28
14188,1992-02-07,28
14189,2004-05-05,28
14190,2002-10-20,28
14191,2012-05-10,28
14192,2020-05-11,28
14193,1971-07-21,28
14194,2020-04-05,28
14195,1994-05-21,28
14196,1970-02-02,28
14197,1991-12-26,28
14198,2002-07-15,28
14199,1999-12-13,28
14200,1978-09-03,28
14201,2008-04-19,28
14202,2002-01-30,28
14203,2004-06-19,28
14204,1970-11-19,28
14205,2007-08-11,28
14206,2019-11-01,28
14207,2011-12-06,28
14208,2003-07-25,28
14209,1992-12-30,28
14210,2011-11-08,28
14211,1993-11-24,28
14212,1991-09-02,28
14213,1995-11-09,28
14214,1990-07-03,28
14215,1990-05-28,28
14216,1985-08-18,28
14217,1982-12-27,28
14218,1975-06-11,28
14219,1977-03-06,28
14220,1994-01-28,28
14221,1993-03-16,28
14222,1990-11-12,28
14223,1985-10-24,28
14224,2005-11-07,28
14225,1971-05-25,28
14226,1997-11-18,28
14227,1979-05-05,28
14228,2020-02-26,28
14229,2011-11-05,28
14230,1985-10-22,28
14231,2017-06-12,28
14232,1987-10-23,28
14233,1973-01-08,28
14234,2007-01-18,28
14235,2002-01-24,28
14236,1972-09-30,28
14237,2017-06-16,28
14238,1999-05-28,28
14239,2005-05-10,28
14240,2008-09-19,28
14241,1991-02-12,28
14242,1979-07-08,28
14243,2014-11-11,28
14244,1986-10-04,28
14245,2012-11-18,28
14246,1994-01-31,28
14247,1980-11-14,28
14248,1997-02-06,28
14249,2011-07-14,28
14250,2014-01-06,28
14251,2016-10-15,28
14252,2010-09-18,28
14253,1995-08-28,28
14254,1992-01-21,28
14255,2000-11-12,28
14256,2006-02-10,28
14257,1985-11-03,28
14258,2000-04-16,28
14259,1974-02-03,28
14260,1986-08-31,28
14261,1984-02-11,28
14262,2016-07-29,28
14263,2019-02-28,28
14264,1988-09-15,28
14265,1978-03-22,28
14266,2018-12-28,28
14267,2011-08-03,28
14268,1980-06-06,28
14269,2003-08-26,28
14270,1980-06-05,28
14271,1987-09-05,28
14272,1971-07-05,28
14273,2013-08-01,28
14274,2018-09-05,28
14275,1994-07-07,28
14276,2011-07-13,28
14277,1985-10-04,28
14278,2003-06-02,28
14279,2018-07-13,28
14280,1975-06-20,28
14281,1975-09-21,28
14282,2006-03-29,28
14283,1996-12-01,28
14284,2015-11-28,28
14285,1999-04-08,28
14286,2017-03-06,28
14287,1976-06-22,28
14288,2005-07-25,28
14289,1994-03-03,28
14290,1987-10-17,28
14291,1997-08-29,28
14292,1985-03-08,28
14293,1971-09-10,28
14294,2007-02-28,28
14295,2013-06-05,28
14296,1991-05-18,28
14297,1982-11-10,28
14298,1991-11-03,28
14299,1974-07-31,28
14300,2007-09-20,28
14301,2014-04-05,28
14302,1981-10-06,28
14303,2003-06-30,28
14304,2017-01-03,28
14305,1975-02-25,28
14306,2013-02-21,28
14307,1988-06-23,28
14308,1980-08-28,28
14309,2019-07-27,28
14310,1982-11-24,28
14311,1996-07-29,28
14312,2018-03-04,28
14313,1998-12-05,28
14314,1988-09-17,28
14315,2009-07-16,28
14316,1986-09-20,28
14317,1985-05-20,28
14318,1999-02-21,28
14319,2005-12-05,28
14320,1994-04-16,28
14321,1970-01-01,28
14322,2015-10-15,28
14323,1983-10-25,28
14324,2004-09-02,28
14325,2018-10-03,28
14326,1980-12-11,28
14327,2003-01-27,28
14328,1974-09-05,28
14329,2001-04-19,28
14330,1973-08-19,28
14331,2014-09-03,28
14332,2007-11-06,28
14333,1975-07-15,28
14334,2012-03-12,28
14335,1989-03-26,28
14336,2009-07-12,28
14337,2013-05-18,28
14338,2007-11-01,28
14339,1981-10-01,28
14340,2011-03-19,28
14341,1999-01-18,28
14342,1977-01-29,28
14343,1980-11-09,28
14344,2011-08-26,28
14345,1972-05-22,28
14346,1982-07-08,28
14347,2013-05-04,28
14348,2008-04-22,28
14349,1985-12-14,28
14350,2015-12-19,28
14351,2002-02-03,28
14352,1979-06-18,28
14353,1997-04-15,28
14354,1980-10-31,28
14355,1983-02-07,28
14356,1973-10-20,28
14357,2018-10-06,28
14358,1987-01-18,28
14359,1993-03-03,28
14360,2017-06-07,28
14361,1999-01-27,28
14362,2001-03-23,28
14363,1977-11-23,28
14364,1992-09-08,28
14365,2020-05-10,28
14366,2006-06-21,28
14367,1987-09-27,28
14368,1997-09-27,28
14369,2018-10-11,28
14370,1987-03-11,28
14371,2002-06-15,28
14372,1994-09-28,28
14373,1979-08-11,28
14374,1985-02-23,28
14375,1979-09-27,28
14376,1971-02-25,28
14377,1996-06-04,28
14378,2007-09-17,28
14379,1981-06-23,28
14380,2006-04-05,28
14381,1983-01-12,28
14382,2018-09-09,28
14383,1991-06-15,28
14384,1988-01-13,28
14385,2007-06-05,28
14386,2007-01-31,28
14387,2003-06-13,28
14388,2005-06-09,28
14389,1996-01-31,28
14390,1982-06-14,28
14391,2004-08-14,28
14392,1979-07-21,28
14393,1989-02-11,28
14394,1978-05-03,28
14395,1984-10-15,28
14396,1985-07-20,28
14397,2009-04-21,28
14398,1989-11-17,28
14399,1994-10-18,28
14400,2002-08-25,28
14401,1985-03-07,28
14402,2006-08-23,28
14403,2008-09-17,28
14404,1996-01-20,28
14405,1972-06-03,28
14406,1984-01-23,28
14407,1996-06-27,28
14408,2006-04-28,28
14409,1971-04-06,28
14410,2007-12-02,28
14411,1980-12-19,28
14412,1988-01-27,28
14413,1993-09-04,28
14414,2002-02-04,28
14415,1997-10-22,28
14416,2001-09-23,28
14417,2001-12-17,28
14418,1975-03-05,28
14419,1970-06-15,28
14420,2005-04-08,28
14421,1976-10-30,28
14422,1984-12-08,28
14423,1974-02-20,28
14424,2014-02-04,28
14425,1974-01-01,28
14426,2009-02-01,28
14427,2007-02-08,28
14428,1985-05-06,28
14429,1980-04-19,28
14430,1984-10-16,28
14431,1980-11-04,28
14432,1997-08-25,28
14433,1980-09-27,28
14434,2007-05-16,28
14435,1976-12-06,28
14436,1990-12-24,28
14437,2006-01-13,28
14438,1970-04-19,28
14439,1979-12-21,28
14440,1977-10-02,28
14441,1999-07-07,28
14442,1973-05-31,28
14443,2004-02-23,28
14444,2012-07-10,28
14445,2001-10-15,28
14446,1994-12-20,28
14447,2016-06-17,28
14448,2008-06-12,28
14449,1973-11-11,28
14450,1997-11-09,28
14451,1975-05-02,28
14452,2002-09-19,28
14453,1996-12-14,28
14454,2009-08-20,28
14455,1971-06-13,28
14456,1989-07-06,28
14457,1982-11-17,28
14458,2016-10-26,28
14459,1995-11-03,28
14460,1983-04-28,28
14461,1996-01-27,28
14462,2020-06-05,28
14463,2011-07-04,28
14464,1975-09-25,28
14465,1983-10-05,28
14466,1978-12-27,28
14467,1994-03-07,28
14468,1979-06-06,28
14469,2016-04-29,28
14470,1989-01-23,28
14471,2004-05-24,28
14472,1989-11-11,28
14473,1972-02-11,28
14474,1983-08-08,28
14475,1972-08-15,28
14476,1977-08-29,28
14477,2009-03-25,28
14478,1991-06-25,28
14479,1986-06-25,28
14480,2008-12-23,28
14481,2011-11-10,28
14482,1991-04-24,28
14483,1984-05-06,28
14484,2018-06-11,28
14485,1992-11-04,28
14486,2018-08-31,28
14487,1990-01-04,28
14488,1970-09-19,28
14489,2014-03-21,28
14490,1992-03-29,28
14491,1972-02-04,28
14492,1994-05-12,28
14493,1990-12-09,28
14494,1977-05-10,28
14495,1996-07-12,28
14496,1986-05-25,28
14497,2016-04-03,28
14498,1992-07-17,28
14499,2012-01-04,28
14500,1970-07-08,28
14501,1990-04-12,28
14502,1985-04-20,28
14503,2010-10-16,28
14504,1971-11-09,28
14505,1993-07-26,28
14506,1971-03-08,28
14507,1999-02-15,28
14508,1991-12-25,28
14509,1994-01-18,28
14510,1992-02-28,28
14511,2000-09-22,28
14512,1981-04-20,28
14513,2001-07-28,28
14514,1991-12-03,28
14515,1973-05-22,28
14516,1983-11-06,28
14517,1979-12-04,28
14518,1998-08-27,28
14519,1998-01-06,28
14520,1996-05-31,28
14521,2006-07-29,28
14522,1996-04-19,28
14523,1972-01-12,28
14524,1974-04-09,28
14525,2005-10-27,28
14526,1978-03-19,28
14527,1979-09-08,28
14528,2017-08-11,28
14529,1994-11-18,28
14530,1977-06-04,28
14531,1986-09-21,28
14532,1997-09-19,28
14533,1976-10-13,28
14534,1996-06-06,28
14535,1988-08-16,28
14536,1977-01-01,28
14537,1974-01-18,28
14538,2002-02-25,28
14539,2010-01-01,28
14540,2015-10-18,28
14541,1980-06-07,28
14542,1988-08-05,28
14543,1983-08-19,28
14544,1975-11-11,28
14545,2013-03-13,28
14546,1997-07-10,28
14547,2007-06-12,28
14548,2008-02-28,28
14549,2015-01-30,28
14550,1976-03-18,28
14551,1980-04-01,28
14552,2010-04-21,28
14553,2017-01-14,28
14554,1972-11-04,28
14555,2004-04-16,28
14556,1991-07-19,28
14557,2004-12-13,28
14558,2014-11-02,28
14559,2004-07-23,28
14560,1998-07-20,28
14561,2016-01-16,28
14562,1998-07-22,28
14563,1991-04-26,28
14564,2002-02-10,28
14565,2003-05-08,28
14566,1995-04-17,28
14567,2007-12-22,28
14568,1979-05-03,28
14569,1991-08-09,28
14570,1987-01-31,28
14571,2009-03-06,28
14572,1973-10-11,28
14573,2011-09-22,28
14574,1997-08-05,28
14575,1982-08-01,28
14576,1992-12-25,28
14577,1989-11-21,28
14578,1992-07-30,28
14579,1989-12-29,28
14580,1988-11-14,28
14581,2011-07-18,28
14582,1971-08-07,28
14583,1977-07-21,28
14584,1970-10-22,28
14585,2012-06-06,28
14586,1993-08-14,28
14587,2003-02-19,28
14588,2000-02-19,28
14589,1995-08-06,28
14590,1981-06-10,28
14591,2020-01-03,28
14592,2015-08-16,28
14593,1984-08-12,28
14594,2017-05-16,28
14595,1998-07-31,28
14596,1981-12-27,28
14597,1985-09-15,28
14598,1971-04-10,28
14599,1970-01-15,28
14600,1977-05-14,28
14601,1988-05-08,28
14602,1982-03-25,28
14603,2010-11-05,28
14604,1997-10-03,28
14605,2017-10-25,28
14606,1992-11-30,28
14607,2011-05-14,28
14608,1992-06-08,28
14609,1987-10-05,28
14610,2004-01-09,28
14611,2012-08-27,28
14612,1980-03-03,28
14613,1973-02-26,28
14614,1994-04-28,28
14615,2014-07-29,28
14616,1991-11-06,28
14617,1985-09-18,28
14618,1989-10-04,28
14619,1997-05-24,28
14620,2008-12-11,28
14621,1978-10-31,28
14622,2002-08-04,28
14623,1974-06-05,28
14624,1994-12-21,28
14625,2004-05-06,28
14626,1974-07-28,28
14627,1995-06-07,28
14628,2010-12-13,28
14629,1992-06-29,28
14630,2011-01-13,28
14631,1972-05-16,28
14632,2011-04-22,28
14633,1970-01-20,28
14634,1982-08-11,28
14635,1972-09-15,28
14636,2019-04-01,28
14637,1983-12-30,28
14638,1972-06-12,28
14639,1986-01-03,28
14640,1977-06-02,28
14641,2017-12-25,28
14642,1999-12-27,28
14643,1979-04-13,28
14644,2014-01-05,28
14645,2001-10-09,28
14646,1997-08-21,28
14647,1990-03-25,28
14648,2007-09-15,28
14649,2020-01-23,28
14650,2013-03-28,28
14651,1993-12-14,28
14652,2001-01-29,28
14653,1993-09-16,28
14654,1970-10-28,28
14655,2018-05-12,28
14656,2016-07-22,28
14657,2004-01-17,28
14658,2020-04-30,28
14659,1991-09-07,28
14660,2006-08-12,28
14661,2004-12-28,28
14662,1995-03-28,28
14663,1988-02-20,28
14664,1988-12-25,28
14665,2008-03-30,28
14666,2013-08-22,28
14667,2018-12-18,28
14668,2015-07-24,28
14669,1992-10-08,28
14670,1987-05-31,28
14671,1995-01-10,28
14672,1979-01-08,28
14673,1988-11-23,28
14674,1986-02-02,28
14675,1985-06-04,28
14676,2008-10-24,28
14677,1987-12-26,28
14678,2009-06-07,28
14679,2010-08-03,28
14680,2020-03-06,28
14681,2005-09-09,28
14682,1996-11-06,28
14683,1985-01-28,28
14684,1997-03-05,28
14685,1995-12-29,28
14686,1988-12-05,28
14687,2006-06-05,28
14688,1985-06-30,28
14689,2013-05-22,28
14690,1995-03-02,28
14691,2000-09-06,28
14692,1980-07-14,28
14693,1977-10-08,28
14694,1989-12-24,28
14695,1998-07-25,28
14696,1990-12-29,28
14697,1977-03-16,28
14698,2009-01-04,28
14699,2002-09-01,28
14700,1973-05-13,28
14701,1983-12-22,28
14702,1984-11-26,28
14703,1997-02-15,28
14704,1993-05-17,28
14705,1982-06-25,28
14706,1973-06-22,28
14707,1976-09-25,28
14708,1999-05-19,28
14709,1985-08-21,28
14710,1990-07-19,28
14711,2008-07-19,28
14712,1977-10-01,28
14713,1988-04-30,28
14714,2013-02-11,28
14715,2000-09-19,28
14716,1971-12-22,28
14717,1986-09-29,28
14718,1998-05-01,28
14719,2007-09-24,28
14720,2005-10-06,28
14721,1972-09-19,28
14722,2005-06-19,28
14723,1993-06-17,28
14724,2016-03-19,28
14725,1977-06-14,28
14726,2001-08-07,28
14727,1990-05-15,28
14728,2017-01-15,28
14729,1995-03-11,28
14730,1980-04-14,28
14731,1985-10-19,28
14732,1986-06-11,28
14733,1996-06-07,28
14734,2019-08-13,28
14735,1998-04-24,28
14736,1982-04-27,28
14737,2000-07-23,28
14738,1992-08-19,28
14739,2001-12-22,28
14740,1977-09-23,28
14741,2004-11-12,28
14742,1970-07-30,28
14743,1996-08-03,28
14744,2013-01-02,28
14745,1975-05-16,28
14746,1995-08-20,28
14747,2000-01-15,28
14748,1986-03-20,28
14749,1999-05-31,28
14750,1970-05-01,28
14751,1979-05-07,28
14752,2003-10-04,28
14753,1978-08-14,28
14754,1972-03-23,28
14755,2009-06-04,28
14756,1983-01-18,28
14757,1973-10-29,28
14758,1984-11-28,28
14759,1994-11-13,28
14760,2015-05-23,28
14761,1981-01-09,28
14762,2009-03-26,28
14763,1994-06-04,28
14764,2016-01-02,28
14765,1972-08-29,28
14766,2005-01-22,28
14767,1986-12-31,28
14768,1974-03-07,28
14769,1998-11-10,28
14770,2014-06-28,28
14771,2002-05-21,28
14772,2001-01-01,28
14773,2013-02-17,28
14774,2018-12-08,28
14775,1999-10-04,28
14776,1985-04-06,28
14777,1993-10-08,28
14778,1973-06-15,28
14779,2005-03-07,28
14780,1994-04-08,28
14781,1989-10-13,28
14782,2007-03-21,28
14783,2007-02-06,28
14784,2018-04-21,28
14785,1976-09-30,28
14786,1987-09-08,28
14787,2019-12-04,28
14788,1978-10-17,28
14789,1979-05-31,28
14790,1984-06-08,28
14791,2006-12-21,28
14792,1989-04-02,28
14793,1995-12-07,28
14794,1996-09-25,28
14795,1993-10-18,28
14796,1988-08-20,28
14797,1997-05-30,28
14798,2016-04-30,28
14799,2014-11-06,28
14800,1989-08-26,28
14801,2016-06-30,28
14802,2013-08-07,28
14803,1994-07-27,28
14804,1989-06-26,28
14805,1983-06-04,28
14806,1979-04-16,28
14807,1978-05-22,28
14808,2018-09-28,28
14809,1987-06-22,28
14810,1980-05-15,28
14811,1996-06-28,28
14812,1999-04-30,28
14813,1986-06-26,28
14814,1987-11-08,28
14815,1986-10-01,28
14816,1972-08-06,28
14817,1978-07-01,28
14818,2002-02-18,28
14819,2004-01-19,28
14820,1985-01-17,28
14821,1993-10-03,28
14822,2012-10-02,28
14823,1980-01-25,28
14824,1982-10-18,28
14825,1971-12-12,28
14826,1991-11-23,28
14827,2017-07-24,28
14828,2015-10-21,28
14829,1978-08-06,28
14830,1985-03-12,28
14831,1977-09-21,28
14832,2015-02-11,28
14833,1974-11-03,28
14834,1979-02-21,28
14835,1992-10-27,28
14836,2011-01-31,28
14837,2011-11-24,28
14838,1975-08-24,28
14839,1973-04-16,28
14840,2009-07-22,28
14841,1988-07-18,28
14842,1983-07-09,28
14843,1998-07-01,28
14844,1997-02-02,28
14845,2018-02-09,28
14846,1971-03-28,28
14847,2018-12-27,28
14848,2006-11-17,28
14849,1986-07-14,28
14850,2007-11-02,28
14851,2018-01-18,28
14852,2012-04-20,28
14853,2003-06-07,28
14854,1977-12-01,28
14855,1971-06-03,28
14856,1979-02-18,28
14857,1979-11-21,28
14858,1984-08-09,28
14859,1991-08-01,28
14860,1998-06-13,28
14861,2014-02-19,28
14862,1989-06-09,28
14863,2019-05-18,28
14864,1983-07-25,28
14865,1973-03-29,28
14866,1970-02-11,28
14867,1985-05-01,28
14868,1981-11-14,28
14869,2015-08-24,28
14870,2007-06-09,28
14871,2019-05-01,28
14872,1975-07-04,28
14873,1971-09-16,28
14874,1979-08-05,28
14875,1990-09-03,28
14876,1973-02-21,28
14877,1987-05-26,28
14878,2010-01-14,28
14879,1996-08-18,28
14880,2018-10-02,28
14881,1997-09-13,28
14882,2014-01-11,28
14883,2020-02-17,28
14884,2007-03-25,28
14885,2003-09-01,28
14886,2000-12-11,28
14887,2016-10-12,28
14888,2001-11-27,28
14889,2008-02-21,28
14890,2005-02-06,28
14891,2010-12-26,28
14892,2008-03-22,28
14893,2007-05-21,28
14894,1993-08-26,28
14895,2017-02-04,28
14896,2013-07-16,28
14897,1972-05-10,28
14898,2011-08-02,28
14899,1999-11-16,28
14900,1994-11-05,28
14901,2018-09-07,28
14902,2006-06-22,28
14903,2014-06-02,28
14904,2015-11-10,28
14905,2011-10-04,28
14906,1978-09-26,28
14907,2019-02-15,28
14908,2012-03-27,28
14909,1982-05-28,28
14910,2019-12-07,28
14911,1977-01-08,28
14912,2011-01-20,28
14913,1982-08-03,28
14914,1991-03-22,28
14915,2011-02-06,28
14916,1981-08-16,28
14917,2013-05-24,28
14918,2005-07-08,28
14919,2018-04-30,28
14920,1989-05-12,28
14921,1973-09-17,28
14922,1980-10-12,28
14923,2018-11-03,28
14924,1984-12-01,28
14925,1993-06-23,28
14926,2013-12-08,28
14927,1983-03-29,28
14928,1991-06-12,28
14929,1977-07-05,28
14930,1997-03-24,28
14931,2014-05-22,28
14932,1991-10-03,28
14933,2001-05-30,28
14934,2005-04-12,28
14935,1996-03-04,28
14936,2001-05-20,28
14937,2012-11-13,28
14938,1995-06-10,28
14939,2001-04-26,28
14940,1980-11-27,28
14941,2018-08-22,28
14942,2010-04-15,28
14943,2008-03-29,28
14944,1994-04-15,28
14945,1986-04-30,28
14946,1985-06-29,28
14947,2020-02-08,28
14948,2008-08-05,28
14949,2009-08-07,28
14950,2009-12-02,28
14951,2006-06-19,28
14952,2016-01-25,28
14953,2004-01-16,28
14954,2010-12-14,28
14955,1996-09-26,28
14956,1978-04-21,28
14957,1972-12-31,28
14958,1984-03-24,28
14959,1976-08-07,28
14960,1999-05-29,28
14961,1980-07-18,28
14962,1998-09-18,28
14963,2004-03-22,28
14964,1985-12-06,28
14965,1983-07-31,28
14966,2001-12-26,28
14967,1992-08-02,28
14968,2001-07-13,28
14969,2017-11-04,28
14970,1979-06-27,28
14971,2003-05-24,28
14972,1976-10-11,28
14973,1981-06-03,28
14974,1989-08-17,28
14975,1985-02-09,28
14976,2014-06-17,28
14977,1984-08-23,28
14978,2002-11-04,28
14979,2005-10-21,28
14980,2001-02-06,28
14981,2006-02-06,28
14982,2003-05-07,28
14983,1975-11-09,28
14984,1983-02-11,28
14985,1990-10-17,28
14986,2009-04-28,28
14987,2015-03-22,28
14988,1998-08-28,28
14989,1971-11-25,28
14990,2003-09-27,28
14991,1979-04-15,28
14992,2014-12-31,28
14993,1985-11-29,28
14994,2020-06-04,28
14995,1994-09-30,28
14996,1998-02-21,28
14997,2012-09-01,28
14998,1984-09-23,28
14999,2007-08-28,28
15000,2008-08-02,28
15001,1999-03-15,28
15002,2006-12-04,28
15003,1999-02-02,28
15004,1980-05-22,28
15005,2015-04-21,28
15006,1985-11-17,28
15007,1990-03-24,28
15008,1994-12-23,28
15009,2015-05-17,28
15010,2006-10-09,28
15011,2003-10-14,28
15012,2001-05-21,28
15013,1995-01-12,28
15014,2017-01-30,28
15015,2019-07-05,28
15016,2011-07-11,28
15017,2008-01-28,28
15018,1990-11-28,28
15019,2000-07-12,28
15020,1991-03-26,28
15021,2009-09-07,28
15022,2012-03-16,28
15023,2014-10-21,28
15024,2015-06-11,28
15025,1997-11-29,28
15026,1975-01-01,28
15027,1971-03-16,28
15028,1989-08-11,28
15029,1971-06-29,28
15030,1996-11-20,28
15031,1986-08-30,28
15032,1993-04-19,28
15033,1970-01-08,28
15034,1981-06-21,28
15035,1972-03-01,28
15036,2017-02-21,28
15037,2006-02-13,28
15038,1990-05-27,28
15039,2010-07-05,28
15040,1971-01-24,28
15041,2016-06-05,28
15042,2019-12-17,28
15043,1977-03-01,28
15044,2001-06-17,28
15045,1979-11-15,28
15046,1991-07-10,28
15047,2013-04-29,28
15048,2006-03-27,28
15049,1970-09-20,28
15050,1976-05-02,28
15051,1971-04-09,28
15052,1970-05-24,28
15053,2009-10-20,28
15054,2009-01-21,28
15055,2015-05-10,28
15056,1981-05-28,28
15057,1982-06-30,28
15058,2002-07-24,28
15059,1979-03-23,28
15060,1987-12-19,28
15061,1984-11-06,28
15062,1975-01-04,28
15063,1993-01-24,28
15064,2017-12-04,28
15065,1999-08-07,28
15066,2013-10-07,28
15067,1999-09-22,28
15068,1977-12-12,28
15069,1983-04-29,28
15070,2008-12-31,28
15071,1982-10-01,28
15072,2002-05-12,28
15073,1981-12-14,28
15074,1980-09-13,28
15075,1999-01-28,28
15076,2000-11-03,28
15077,1999-01-03,28
15078,1997-11-13,28
15079,2006-10-10,28
15080,2014-05-18,28
15081,2004-05-18,28
15082,1985-12-16,28
15083,1987-03-15,28
15084,2010-10-10,28
15085,2004-06-21,28
15086,2011-07-24,28
15087,2007-10-15,28
15088,2018-07-29,28
15089,2018-04-23,28
15090,2012-11-08,28
15091,1985-07-07,28
15092,1974-07-23,28
15093,2017-01-11,28
15094,2019-04-04,28
15095,2007-06-29,28
15096,1989-03-15,28
15097,2015-02-25,28
15098,1992-11-10,28
15099,1972-09-09,28
15100,1991-03-15,28
15101,1975-09-02,28
15102,1984-05-18,28
15103,2012-08-22,28
15104,1973-08-24,28
15105,1980-03-04,28
15106,1993-10-07,28
15107,2012-09-04,28
15108,1988-05-15,28
15109,2014-08-17,28
15110,2003-01-01,28
